p_SubscriptionId,p_SubscriberNo,p_BAN
606134786,3702974026,603308456
606134783,3702974023,603308453
606134788,3702974028,603308458
606134787,3702974027,603308457
606134785,3702974025,603308455
606134789,3702974029,603308459
606134784,3702974024,603308454
606134790,3702974030,603308460
606134793,3702974033,603308463
606134791,3702974031,603308461
606134796,3702974036,603308466
606134794,3702974034,603308464
606134797,3702974037,603308467
606134795,3702974035,603308465
606134799,3702974039,603308469
606134798,3702974038,603308468
606134800,3702974040,603308470
606134802,3702974042,603308472
606134801,3702974041,603308471
606134803,3702974043,603308473
606134804,3702974044,603308474
606134805,3702974045,603308475
606134806,3702974046,603308476
606134807,3702974047,603308477
606134810,3702974050,603308480
606134809,3702974049,603308479
606134808,3702974048,603308478
606134842,3702974082,603308512
606134811,3702974051,603308481
606134812,3702974052,603308482
606134813,3702974053,603308483
606134814,3702974054,603308484
606134815,3702974055,603308485
606134818,3702974058,603308488
606134817,3702974057,603308487
606134816,3702974056,603308486
606134820,3702974060,603308490
606134819,3702974059,603308489
606134822,3702974062,603308492
606134827,3702974067,603308497
606134821,3702974061,603308491
606134825,3702974065,603308495
606134826,3702974066,603308496
606134824,3702974064,603308494
606134823,3702974063,603308493
606134828,3702974068,603308498
606134830,3702974070,603308500
606134829,3702974069,603308499
606134832,3702974072,603308502
606134831,3702974071,603308501
606134834,3702974074,603308504
606134833,3702974073,603308503
606134835,3702974075,603308505
606134836,3702974076,603308506
606134837,3702974077,603308507
606134839,3702974079,603308509
606134838,3702974078,603308508
606134840,3702974080,603308510
606134841,3702974081,603308511
606134843,3702974083,603308513
606134844,3702974084,603308514
606134845,3702974085,603308515
606134846,3702974086,603308516
606134849,3702974089,603308519
606134848,3702974088,603308518
606134850,3702974090,603308520
606134847,3702974087,603308517
606134853,3702974093,603308523
606134852,3702974092,603308522
606134851,3702974091,603308521
606134854,3702974094,603308524
606134856,3702974096,603308526
606134857,3702974097,603308527
606134855,3702974095,603308525
606134859,3702974099,603308529
606134860,3702974100,603308530
606134858,3702974098,603308528
606134861,3702974101,603308531
606134863,3702974103,603308533
606134862,3702974102,603308532
606134866,3702974106,603308536
606134864,3702974104,603308534
606134865,3702974105,603308535
606134867,3702974107,603308537
606134869,3702974109,603308539
606134905,3702974145,603308575
606134868,3702974108,603308538
606134870,3702974110,603308540
606134871,3702974111,603308541
606134872,3702974112,603308542
606134873,3702974113,603308543
606134875,3702974115,603308545
606134874,3702974114,603308544
606134876,3702974116,603308546
606134877,3702974117,603308547
606134878,3702974118,603308548
606134879,3702974119,603308549
606134880,3702974120,603308550
606134881,3702974121,603308551
606134882,3702974122,603308552
606134886,3702974126,603308556
606134884,3702974124,603308554
606134883,3702974123,603308553
606134887,3702974127,603308557
606134888,3702974128,603308558
606134885,3702974125,603308555
606134889,3702974129,603308559
606134890,3702974130,603308560
606134891,3702974131,603308561
606134892,3702974132,603308562
606134893,3702974133,603308563
606134894,3702974134,603308564
606134895,3702974135,603308565
606134896,3702974136,603308566
606134897,3702974137,603308567
606134898,3702974138,603308568
606134899,3702974139,603308569
606134901,3702974141,603308571
606134900,3702974140,603308570
606134902,3702974142,603308572
606134904,3702974144,603308574
606134903,3702974143,603308573
606134906,3702974146,603308576
606134907,3702974147,603308577
606134908,3702974148,603308578
606134909,3702974149,603308579
606134911,3702974151,603308581
606134910,3702974150,603308580
606134912,3702974152,603308582
606134914,3702974154,603308584
606134915,3702974155,603308585
606134913,3702974153,603308583
606134916,3702974156,603308586
606134917,3702974157,603308587
606134918,3702974158,603308588
606134919,3702974159,603308589
606134920,3702974160,603308590
606134921,3702974161,603308591
606134922,3702974162,603308592
606134925,3702974165,603308595
606134923,3702974163,603308593
606134924,3702974164,603308594
606134927,3702974167,603308597
606134928,3702974168,603308598
606134926,3702974166,603308596
606134930,3702974170,603308600
606134931,3702974171,603308601
606134929,3702974169,603308599
606134932,3702974172,603308602
606134933,3702974173,603308603
606134935,3702974175,603308605
606134934,3702974174,603308604
606134938,3702974178,603308608
606134937,3702974177,603308607
606134936,3702974176,603308606
606134939,3702974179,603308609
606134941,3702974181,603308611
606134940,3702974180,603308610
606134943,3702974183,603308613
606134944,3702974184,603308614
606134942,3702974182,603308612
606134945,3702974185,603308615
606134946,3702974186,603308616
606134947,3702974187,603308617
606134948,3702974188,603308618
606134949,3702974189,603308619
606134950,3702974190,603308620
606134951,3702974191,603308621
606134954,3702974194,603308624
606134952,3702974192,603308622
606134953,3702974193,603308623
606134955,3702974195,603308625
606134957,3702974197,603308627
606134956,3702974196,603308626
606134958,3702974198,603308628
606134960,3702974200,603308630
606134961,3702974201,603308631
606134962,3702974202,603308632
606134964,3702974204,603308634
606134965,3702974205,603308635
606134963,3702974203,603308633
606134967,3702974207,603308637
606134966,3702974206,603308636
606134968,3702974208,603308638
606134969,3702974209,603308639
606134970,3702974210,603308640
606134971,3702974211,603308641
606134973,3702974213,603308643
606134972,3702974212,603308642
606134974,3702974214,603308644
606134977,3702974217,603308647
606134975,3702974215,603308645
606134976,3702974216,603308646
606134978,3702974218,603308648
606134979,3702974219,603308649
606134983,3702974223,603308653
606134981,3702974221,603308651
606134980,3702974220,603308650
606134982,3702974222,603308652
606134984,3702974224,603308654
606134985,3702974225,603308655
606134986,3702974226,603308656
606134987,3702974227,603308657
606134989,3702974229,603308659
606134988,3702974228,603308658
606134991,3702974231,603308661
606134990,3702974230,603308660
606134993,3702974233,603308663
606134992,3702974232,603308662
606134994,3702974234,603308664
606134996,3702974236,603308666
606134995,3702974235,603308665
606134997,3702974237,603308667
606134998,3702974238,603308668
606134999,3702974239,603308669
606135002,3702974242,603308672
606135001,3702974241,603308671
606135005,3702974245,603308675
606135003,3702974243,603308673
606135008,3702974248,603308678
606135006,3702974246,603308676
606135007,3702974247,603308677
606135004,3702974244,603308674
606135000,3702974240,603308670
606135009,3702974249,603308679
606135011,3702974251,603308681
606135010,3702974250,603308680
606135014,3702974254,603308684
606135013,3702974253,603308683
606135016,3702974256,603308686
606135015,3702974255,603308685
606135021,3702974261,603308691
606135017,3702974257,603308687
606135019,3702974259,603308689
606135020,3702974260,603308690
606135018,3702974258,603308688
606135022,3702974262,603308692
606135025,3702974265,603308695
606135024,3702974264,603308694
606135023,3702974263,603308693
606135027,3702974267,603308697
606135026,3702974266,603308696
606135029,3702974269,603308699
606135028,3702974268,603308698
606135030,3702974270,603308700
606135031,3702974271,603308701
606135032,3702974272,603308702
606135033,3702974273,603308703
606135034,3702974274,603308704
606135035,3702974275,603308705
606135069,3702974309,603308739
606135036,3702974276,603308706
606135037,3702974277,603308707
606135046,3702974286,603308716
606135039,3702974279,603308709
606135038,3702974278,603308708
606135041,3702974281,603308711
606135040,3702974280,603308710
606135044,3702974284,603308714
606135042,3702974282,603308712
606135045,3702974285,603308715
606135043,3702974283,603308713
606135047,3702974287,603308717
606135049,3702974289,603308719
606135048,3702974288,603308718
606135051,3702974291,603308721
606135053,3702974293,603308723
606135050,3702974290,603308720
606135052,3702974292,603308722
606135057,3702974297,603308727
606135055,3702974295,603308725
606135056,3702974296,603308726
606135058,3702974298,603308728
606135054,3702974294,603308724
606135059,3702974299,603308729
606135062,3702974302,603308732
606135061,3702974301,603308731
606135060,3702974300,603308730
606135066,3702974306,603308736
606135064,3702974304,603308734
606135063,3702974303,603308733
606135065,3702974305,603308735
606135068,3702974308,603308738
606135067,3702974307,603308737
606135070,3702974310,603308740
606135072,3702974312,603308742
606135071,3702974311,603308741
606135073,3702974313,603308743
606135074,3702974314,603308744
606135075,3702974315,603308745
606135076,3702974316,603308746
606135077,3702974317,603308747
606135078,3702974318,603308748
606135080,3702974320,603308750
606135079,3702974319,603308749
606135084,3702974324,603308754
606135082,3702974322,603308752
606135083,3702974323,603308753
606135085,3702974325,603308755
606135081,3702974321,603308751
606135086,3702974326,603308756
606135087,3702974327,603308757
606135124,3702974364,603308794
606135088,3702974328,603308758
606135089,3702974329,603308759
606135090,3702974330,603308760
606135091,3702974331,603308761
606135092,3702974332,603308762
606135093,3702974333,603308763
606135094,3702974334,603308764
606135096,3702974336,603308766
606135095,3702974335,603308765
606135097,3702974337,603308767
606135098,3702974338,603308768
606135100,3702974340,603308770
606135099,3702974339,603308769
606135101,3702974341,603308771
606135103,3702974343,603308773
606135104,3702974344,603308774
606135105,3702974345,603308775
606135102,3702974342,603308772
606135106,3702974346,603308776
606135107,3702974347,603308777
606135108,3702974348,603308778
606135111,3702974350,603308780
606135110,3702974351,603308781
606135109,3702974349,603308779
606135112,3702974352,603308782
606135113,3702974353,603308783
606135114,3702974354,603308784
606135117,3702974357,603308787
606135115,3702974355,603308785
606135119,3702974359,603308789
